,category,frequency,avg_rating,avg_price,avg_num_reviews
1723,Cases & Dispensers,2,3.85,6.49,254.0
1724,Easels,2,4.199999999999999,62.985,170.0
1725,Keyboard Cases,2,4.3,54.155,1286.0
1726,Potatoes & Stuffings,2,4.0,21.2575,56.0
1727,Packaged Meals & Side Dishes,2,4.0,21.2575,56.0
1728,Toiletry Bags,2,4.800000000000001,16.72,828.0
1729,Chests & Dressers,2,4.15,294.99,55.5
1730,Apparel & Accessories,2,4.35,26.74,189.5
1731,Vases,2,4.6,41.995,619.0
1732,Poker Chips,2,4.05,7.75,22.5
1733,Capacitance Meters,2,4.5,31.21,1.0
1734,Exit Devices,2,4.65,89.0775,156.5
1735,Scouring Pads & Scrubbers,2,3.8,64.4375,19.5
1736,File Folder Racks & Holders,2,4.75,26.47,157.0
1737,Thrust Ball Bearings,2,4.85,12.545,3.5
1738,Field Marking Equipment,2,4.5,54.989999999999995,8.5
1739,Rulers,2,4.6,10.594999999999999,190.5
1740,Drawbar Hitch,2,4.55,152.64,21.0
1741,Pet Collars,2,4.35,10.625,16.0
1742,Athletic & Outdoor,2,4.4,9.235,552.0
1743,Disc Cleaners,2,4.2,11.415,88.0
1744,Transfer Case,2,5.0,41.21,5.5
1745,Sugars,2,4.7,17.3675,1405.0
1746,Tow Hooks & Straps,2,4.7,15.239999999999998,338.5
1747,Cymbal Stands,2,5.0,64.4,6.0
1748,Mixing Trays,2,4.4,21.284999999999997,169.0
1749,Halva,2,4.35,16.395,102.5
1750,Diffusers,2,4.7,29.925,23.0
1751,Accessory Bundles,2,4.449999999999999,24.2625,222.0
1752,Video Surveillance,2,4.45,319.99,283.0
1753,Automobile Accessories,2,4.45,11.4175,6225.0
1754,Toy Soccer,2,4.35,21.99,18.5
1755,Saw Gauges,2,4.3,23.22,16.0
1756,Battery Switches,2,4.6,20.415,199.0
1757,Surveillance Systems,2,4.45,319.99,283.0
1758,Moisturizing Gloves,2,4.2,13.96,396.0
1759,Air Filters & Accessories,2,4.65,21.58,94.0
1760,VCRs,2,3.0,62.474999999999994,2.0
1761,Air Filter Accessories & Cleaning Products,2,4.65,21.58,94.0
1762,Fountains,2,3.25,106.49000000000001,141.0
1763,Cradles,2,3.55,19.5,3845.5
1764,Training Clickers,2,4.05,17.47,76.5
1765,Child Seats & Cargo Trailers,2,4.65,24.42,123.5
1766,Spotlights,2,4.45,87.99000000000001,123.0
1767,DVD-RW Discs,2,4.35,12.84,26.0
1768,Curcumin,2,4.35,23.35,548.5
1769,Styling Tools & Appliances,2,4.550000000000001,37.9375,3013.0
1770,PlayStation 3,2,4.3,30.49,741.5
1771,Washer Parts & Accessories,2,4.6,7.38,137.0
1772,Face Painting,2,4.75,17.41,990.0
1773,Springform,2,3.85,17.07,71.5
1774,Tabletop Fountains,2,3.95,42.16,29.0
1775,Hangers,2,4.8,29.990000000000002,24.0
1776,Alarm Systems,2,4.55,18.74,267.0
1777,Minidiscs,2,3.8,12.925,18.0
1778,Rigid Couplings,2,4.95,26.875,6.5
1779,Main Bearings,2,5.0,78.89,3.5
1780,Christening,2,4.4,33.745,4.5
1781,Leaf Springs,2,4.35,50.97,7.5
1782,Bookends,2,4.5,11.685,228.0
1783,Headlamps,2,4.35,21.485,217.5
1784,Cake Carriers,2,4.4,13.120000000000001,36.5
1785,Oral Pain Relief,2,4.0,18.2,1299.0
1786,CD Storage Cases,2,3.55,8.795,11.5
1787,Sails,2,4.35,22.49,4.0
1788,Accessory Sets,2,4.3,40.3525,217.5
1789,Cleaning Kits,2,4.5,39.805,1181.0
1790,Cookie Assortments,2,4.5,30.2275,88.5
1791,Radio Antennas,2,3.65,10.135000000000002,901.0
1792,Garage Wall Guards,2,4.5,16.49,178.5
1793,Arm Monitors,2,4.8,23.99,708.0
1794,Flood & Security Lights,2,4.55,45.64,2147.5
1795,Impact & Dot Matrix Printer Ribbons,2,4.55,13.844999999999999,32.0
1796,Roasts,2,3.7,77.0,77.0
1797,Cookies & Brownies,2,3.7,26.990000000000002,55.0
1798,Poker Equipment,2,4.5,57.45,41.0
1799,Televisions,2,4.35,514.99,102.0
1800,Monoculars,2,4.65,30.4875,283.0
1801,Floor Molding & Trim,2,5.0,17.6,2.0
1802,Toaster Oven Cookware,2,4.15,12.595,268.0
1803,RV & Trailer Covers,2,4.1,140.01250000000002,534.0
1804,Carbon Fiber,2,4.8,19.24,10.5
1805,Eye Protection,2,4.45,6.99,16.5
1806,Foils & Wraps,2,4.45,7.985,180.5
1807,Baskets,2,4.8,26.49,43.0
1808,Fusible Glass Supplies,2,4.75,16.47,11.0
1809,Disposable Cups,2,4.449999999999999,7.9399999999999995,18.0
1810,CPU Processors,2,4.75,183.82,4785.0
1811,Novelty & Gag Toys,2,4.35,17.46,179.0
1812,Nursing & Maternity Bras,2,3.25,41.995,41.5
1813,Pump Shaft,2,3.95,7.89,8.0
1814,White Wine,2,4.75,24.405,184.5
1815,Upright Bags,2,4.65,11.989999999999998,180.0
1816,C-Clamps,2,4.699999999999999,20.49,82.0
1817,Sprays,2,4.15,10.3825,15.5
1818,Sports & Handheld GPS,2,4.35,187.905,1203.0
1819,Foam Tape,2,4.5,7.945,85.0
1820,Pill Cases,2,4.65,10.49,907.5
1821,Idler Arm Bushings,2,4.0,6.99,1.0
1822,Baking Tools & Accessories,2,4.5,44.97,1054.0
1823,Chests & Trunks,2,4.199999999999999,82.16,29.0
1824,Basting Brushes,2,4.75,13.775000000000002,364.5
1825,Drawing Paper,2,4.35,16.215,27.5
1826,Cake Rings,2,4.4,12.739999999999998,119.0
1827,Mallets & Brushes,2,4.6,15.9825,187.5
1828,Golf Equipment,2,4.5,116.64500000000001,286.5
1829,Letter Openers,2,4.7,13.989999999999998,78.5
1830,Miter Saw Blades,2,4.7,57.065,86.5
1831,Cooking Spoons,2,4.699999999999999,11.620000000000001,322.5
1832,Point & Shoot Digital Cameras,2,4.3,289.0,1332.0
1833,Softballs,2,4.65,76.33500000000001,54.5
1834,Vehicle Lifts,2,4.800000000000001,102.875,147.0
1835,Baking & Cookie Sheets,2,4.65,15.879999999999999,1696.5
1836,Hoists & Jacks,2,4.800000000000001,102.875,147.0
1837,Fashion Sweatshirts,2,4.45,35.24,280.5
1838,Gun Solvents,2,4.9,23.34,13.0
1839,Bathroom Shelves,2,4.65,63.769999999999996,192.0
1840,Girths,2,4.4,33.9425,99.5
1841,Vents,2,4.65,30.627499999999998,187.5
1842,Ham,2,3.9,126.45,51.5
1843,Decals,2,4.35,6.605,73.0
1844,Measuring Wheels,2,4.050000000000001,110.5,118.0
1845,Straws,2,4.8,6.49,1541.0
1846,Sanding Discs,2,4.6,15.725,597.0
1847,Shortbread,2,4.449999999999999,28.365000000000002,1550.0
1848,Grill Pads & Floor Mats,2,4.15,23.1925,292.5
1849,Servers,2,4.8,308.08500000000004,12.0
1850,Automatic,2,4.800000000000001,31.035000000000004,2419.5
1851,Air Pump Accessories,2,4.199999999999999,8.26,378.0
1852,Hair Pins,2,4.5,9.225,756.5
1853,Foundation,2,4.4,13.690000000000001,2999.0
1854,Automatic Irrigation Equipment,2,4.199999999999999,31.6475,2405.0
1855,Decorative Folding Fans,2,4.6,10.74,123.5
1856,Dusting Powders,2,4.4,10.975000000000001,75.0
1857,Print Servers,2,3.5,69.97,116.0
1858,Foil Engraving,2,4.0,23.895,38.5
1859,Bait Storage,2,4.3,12.940000000000001,49.0
1860,Weather Monitoring Clocks,2,3.5,118.745,53.0
1861,Teething Relief,2,4.35,21.795,99.5
1862,Wall Plates & Connectors,2,4.75,19.27,153.5
1863,Bar Sink Faucets,2,4.6,104.085,7.0
1864,Art Paper,2,4.6,10.99,7.5
1865,Electrical System Tools,2,4.6,85.795,373.0
1866,Rigs & Jigs,2,4.65,8.8925,246.0
1867,Panels & Units,2,5.0,28.17,2.0
1868,Vellum,2,4.6,10.99,7.5
1869,Mitt Accessories,2,3.3,57.989999999999995,149.0
1870,Backup Monitors & Alarms,2,4.7,24.22,43.0
1871,Computer Cases,2,4.4,87.475,123.0
1872,Billiard Cloth,2,4.4,89.2225,24.5
1873,Putters,2,4.5,163.4925,314.0
1874,Toilet Tissue,2,4.75,68.96000000000001,6543.5
1875,Flushes,2,4.6,16.09,25.0
1876,Canisters,2,4.4,28.78,702.0
1877,Jacks & Accessories,2,4.6,156.83749999999998,751.0
1878,Dice,2,4.8,14.989999999999998,13.5
1879,Lawn Mower Accessories,2,4.35,17.285,292.0
1880,Deheaders,2,3.0,847.0,1.0
1881,Birdcage Stands,2,4.4,40.86,66.0
1882,Agave Nectar & Syrup,2,4.550000000000001,27.0,196.5
1883,Cardboard Cutouts,2,4.5,53.21,76.0
1884,Pool & Deck Repair Products,2,3.95,73.97999999999999,34.0
1885,Money Banks,2,4.25,47.739999999999995,223.0
1886,Business Card Cases,2,4.800000000000001,22.195,134.5
1887,Litter Boxes,2,4.65,73.04,464.5
1888,Seat,2,4.449999999999999,27.825,25.5
1889,Cord Management,2,4.5,10.99,367.0
1890,Address Labels,2,4.65,48.815,492.5
1891,Grilling & Barbecue Utensils,2,4.35,17.79,1618.5
1892,Fire Hose Fittings,2,4.35,10.024999999999999,4.5
1893,Rhinestones & Sequins,2,4.6,10.24,1112.5
1894,Candleholders,2,4.550000000000001,36.99,802.0
1895,File Sorters,2,4.55,16.3425,31.0
1896,Strippers,2,4.35,14.989999999999998,1157.0
1897,Speedometers,2,3.75,16.22,26.5
1898,Door Closers,2,4.55,23.994999999999997,187.0
1899,Data Storage,2,4.699999999999999,302.49,19046.5
1900,Radiator Fan Motors,2,5.0,44.035,2.5
1901,Sewing Tools,2,4.65,8.4525,1216.0
1902,Candy Making Supplies,2,4.449999999999999,5.525,362.0
1903,Hipsters,2,3.85,16.119999999999997,35.5
1904,Lab Vials,2,4.199999999999999,11.014999999999999,349.5
1905,Juggling Sets,2,4.65,20.49,41.5
1906,Sound Modules,2,3.55,324.495,12.5
1907,Camera Sliders,2,3.7,208.49,61.0
1908,Almond Butter,2,4.35,18.705000000000002,130.5
1909,Marker Light Assemblies,2,4.4,8.84,166.5
1910,Air Gun Pellets,2,4.55,7.99,451.5
1911,Graphics Cards,2,4.4,120.905,330.5
1912,Concealer,2,3.6,9.99,19.5
1913,Bowling Totes,2,4.15,18.6175,95.0
1914,Reflective Gear,2,4.5,11.719999999999999,957.0
1915,TV & Media Furniture,2,4.65,16.99,4132.5
1916,Ottomans,2,4.5,24.725,643.5
1917,Arc Welding Equipment,2,4.25,46.9575,166.0
1918,Helmet Accessories,2,4.5,24.5775,66.5
1919,Indoor String Lights,2,4.6,14.989999999999998,3143.0
1920,Springs & Wires,2,4.449999999999999,49.144999999999996,90.0
1921,Streaming Media Players,2,4.65,148.99,7156.5
1922,Pastry & Baking Molds,2,4.5,10.99,148.0
1923,Caulk,2,4.1,9.510000000000002,322.5
1924,Oil Filter Relocation Kit,2,4.4,71.78,5.0
1925,Breadcrumbs & Stuffing,2,4.8,13.25,36.5
1926,Darkroom Supplies,2,4.65,33.79,572.5
1927,Phone Cards,2,3.75,25.0,37.5
1928,Teaching Materials,2,4.699999999999999,17.49,1455.0
1929,USB Flash Drives,2,4.5,12.49,16160.5
1930,Screw Eyes,2,4.75,10.165,26.5
1931,Load Binders,2,4.45,69.74,15.0
1932,Vehicle Ramps,2,4.4,74.96000000000001,327.5
1933,Spray Skirts,2,4.6,119.94999999999999,34.5
1934,License Plate Frames,2,4.6,16.015,93.0
1935,Prescription Eyewear Frames,2,4.6,151.72500000000002,165.5
1936,Denim Jackets,2,4.45,26.96,477.5
1937,Handbag Accessories,2,4.45,9.5,458.5
1938,Network Cards,2,4.45,78.93,512.5
1939,Multi-Outlets,2,4.550000000000001,27.490000000000002,149.0
1940,Office Storage & Organization,2,4.4,25.32,146.5
1941,Pegboard Hooks,2,3.95,10.49,244.5
1942,Recessed Bathtubs,2,4.6,655.94,29.5
1943,Wreaths,2,4.4,15.49,95.0
1944,Hoses & Hose Clamps,2,4.5,17.195,102.0
1945,Steam Cleaner & Steam Mop Accessories,2,4.6,15.989999999999998,360.0
1946,Gun Parts & Accessories,2,4.699999999999999,112.9925,992.5
1947,Blankets,2,4.85,72.36,6.0
1948,Home Audio Accessories,2,4.7,15.239999999999998,10540.0
1949,Door Levers,2,4.75,39.545,771.5
1950,Wood,2,3.95,25.490000000000002,5.5
1951,Sundial Clocks,2,4.55,38.97,11.0
1952,Spaghetti,2,4.6,21.490000000000002,311.0
1953,Handpieces & Instruments,2,3.8,9.594999999999999,15.0
1954,Seat Belts,2,4.449999999999999,21.1925,11.0
1955,Wood Polish,2,4.7,24.27,294.0
1956,Activity,2,4.8,26.0275,2243.0
1957,Helicopters,2,4.4,77.49,96.0
1958,Self-Propelled Wheelchairs,2,4.300000000000001,178.1975,360.0
1959,Axles,2,4.15,48.989999999999995,11.0
1960,Car Seat & Stroller Toys,2,4.75,16.47,314.5
1961,Insulated,2,5.0,234.71999999999997,6.5
1962,Walkie Talkies,2,4.1,25.814999999999998,284.5
1963,Rain Boots,2,4.699999999999999,32.1725,366.0
1964,Game Tables,2,4.3,401.9225,30.5
1965,Rails,2,4.5,12.440000000000001,50.5
1966,Diamond Testers,2,4.3,25.2,91.0
1967,Pressure Regulators,2,4.5,102.595,59.0
1968,Garlands & Swags,2,4.4,15.49,95.0
1969,Lentils,2,4.35,31.3975,12.5
1970,Woodworking Project Plans & Kits,2,4.45,21.8575,1420.0
1971,Marking Tools,2,4.6,18.855,109.0
1972,Personal Fans,2,4.45,20.99,1802.5
1973,Meters,2,4.45,15.489999999999998,307.0
1974,Beer Mugs & Steins,2,4.4,23.395,108.5
1975,Trail Running,2,4.05,70.6925,35.5
1976,Incense & Incense Holders,2,4.45,11.49,735.5
1977,Growth Formula,2,4.85,10.99,4.5
1978,Pie Pans,2,4.550000000000001,22.41,168.5
1979,Drills,2,4.45,57.48,492.0
1980,Demolition Drills & Hammers,2,4.45,57.48,492.0
1981,Bottle Openers,2,4.8,33.182500000000005,315.5
1982,Everyday Bras,2,4.1,24.2425,6846.5
1983,Thrust Washers,2,4.0,34.144999999999996,1.0
1984,Chain Barriers,2,4.25,19.79,4.5
1985,Wheel Simulators,2,4.35,137.98499999999999,243.0
1986,Polo Shirts,2,4.1,36.1225,23.5
1987,Helmet Hardware,2,4.25,138.27249999999998,3.0
1988,Thermostats,2,4.5,11.35,50.0
1989,Eyewear & Hearing Protection,2,4.65,49.17,470.5
1990,Feeler,2,4.65,8.49,160.0
1991,Brooms,2,4.1,23.68,273.5
1992,Latch Hook,2,4.35,14.52,256.0
1993,Ironing Boards,2,4.5,86.4775,1263.5
1994,Bike Mirrors,2,4.449999999999999,19.99,2458.0
1995,Microscope Accessories,2,4.6,16.165,60.0
1996,Cheese Assortments & Samplers,2,4.5,19.99,197.5
1997,Swings,2,4.35,128.49,258.5
1998,Chain Locks,2,4.55,63.739999999999995,181.5
1999,Running Board Lights,2,4.35,16.22,106.5
2000,Meatballs,2,4.35,18.72,264.0
2001,Aquarium Décor,2,4.5,11.940000000000001,371.0
2002,Picture Hangers,2,4.7,3.08,536.0
2003,Ascenders,2,3.4,26.490000000000002,19.0
2004,Training Equipment,2,4.8,28.74,20.5
2005,Totes,2,4.5,38.99,2311.0
2006,Bones,2,4.45,18.302500000000002,214.5
2007,Travel Bowls,2,4.75,12.440000000000001,1333.5
2008,Eyeliner,2,4.1,10.39,621.0
2009,Stockings & Holders,2,4.6,17.74,425.5
2010,Pants & Shorts,2,4.55,17.5,101.5
2011,Chunks & Crumbles,2,4.35,18.72,264.0
2012,Funnels,2,4.550000000000001,6.73,699.0
2013,Sink Installation Parts,2,4.65,31.1275,122.0
2014,Luggage Tags,2,4.6,7.4125,254.0
2015,Prisms & Kaleidoscopes,2,4.05,86.49000000000001,8.5
2016,HVAC Controls,2,4.3,87.245,78.5
2017,Leg & Foot Supports,2,4.3,9.24,3776.5
2018,Cut Resistant Gloves,2,4.1,14.982500000000002,317.5
2019,Sport Watches,2,4.3,17.835,437.5
2020,Changeable Letter Boards,2,4.5,13.28,106.0
2021,Rolls & Buns,2,4.4,24.22,27.5
2022,Toothbrush Holders,2,4.45,10.715,794.5
2023,Cacti & Succulents,2,4.15,35.0,269.0
2024,Furnishings & Interior Accessories,2,4.8,51.485,877.0
2025,Electric Space Heaters,2,4.2,25.97,844.5
2026,Regulators,2,4.35,88.495,7.5
2027,Line Lasers,2,4.2,44.230000000000004,815.5
2028,Bass Drum Accessories,2,4.800000000000001,43.18,451.0
2029,Bagel Slicers,2,3.5,15.989999999999998,40.5
2030,Torches,2,4.55,32.49,318.5
2031,Powered Toothbrushes & Accessories,2,4.4,31.2175,773.0
2032,Dimmer Switches,2,4.4,11.96,506.5
2033,Planner Accessories,2,4.9,11.155000000000001,123.0
2034,Computer Cable Adapters,2,4.55,10.735,4866.0
2035,Watercraft,2,4.35,97.58500000000001,599.0
2036,Multidrug Tests,2,4.550000000000001,32.805,124.0
2037,Seat Covers,2,4.35,18.73,1238.0
2038,Engine Cleaners & Degreasers,2,4.45,24.34,151.5
2039,Mixing & Blending Equipment,2,3.5,150.155,1.5
2040,Racks & Cabinets,2,4.0,69.7,52.5
2041,Mittens & Liners,2,4.35,19.165,205.0
2042,Skin Care Tools,2,3.9,16.6925,359.5
2043,Vehicles,2,4.8,22.985,55.5
2044,Artificial Plants & Greenery,2,4.35,14.49,469.0
2045,Job Ticket Holders,2,4.75,24.517500000000002,121.5
2046,Phone Charms,2,4.55,14.485,19.5
2047,Sprayers,2,4.449999999999999,17.99,1037.0
2048,Bar Sets,2,3.75,242.005,63.0
2049,Travel Bathing Kits,2,4.65,12.495000000000001,462.0
2050,Razors & Blades,2,4.65,25.975,3039.5
2051,Dock Lines & Rope,2,4.65,30.479999999999997,600.0
2052,Surgical Supplies,2,4.6,14.89,236.0
2053,Comfort Mats,2,4.300000000000001,46.22,88.5
2054,Anchors,2,4.45,59.715,31.5
2055,Hitch Clips & Pins,2,4.4,10.76,53.0
2056,Starch & Anti-static Sprays,2,4.65,16.32,93.0
2057,Bangle,2,4.25,9.74,433.5
2058,Targets,2,4.75,13.24,1265.5
2059,Wiggle Eyes,2,4.75,8.19,24.0
2060,Radiology & Diagnostic Imaging,2,4.0,12.190000000000001,10.5
2061,B9 (Folic Acid),2,4.6,20.4825,236.5
2062,Batting,2,4.699999999999999,29.03,140.5
2063,Lockets,2,4.35,57.19500000000001,97.0
2064,Manual Transmission Assemblies,2,5.0,27.0,1.0
2065,Lab Materials & Small Equipment,2,4.3,243.995,3.5
2066,Tenderizers,2,4.199999999999999,12.99,658.5
2067,Tackle Storage Trays,2,3.6,27.9,16.0
2068,T-Shirts & Tanks,2,4.5,25.5325,1424.0
2069,App-Enabled Fitness Trackers,2,4.6,8.24,2946.0
2070,Fitness Technology,2,4.6,8.24,2946.0
2071,Lab Filters,2,4.6,80.29,10.5
2072,Disc,2,4.85,16.72,2.5
2073,Multi Testers,2,4.75,261.955,2555.5
2074,Lamps & Lighting,2,4.5,25.74,425.5
2075,Test Strips,2,4.6,40.49,195.0
2076,Chlorella,2,4.65,21.655,281.5
2077,Lab,2,4.7,8.9625,339.0
2078,Safety & Work Gloves,2,4.7,8.9625,339.0
2079,Industrial Sealants,2,4.65,15.129999999999999,229.5
2080,Bias Tape,2,4.45,19.78,885.5
2081,Step Stools,2,4.699999999999999,120.53,101.0
2082,Gate Locks,2,3.95,15.48,19.5
2083,Inkjet Printer Ink,2,4.55,35.09,1691.5
2084,Hydration Packs,2,4.8,33.49,473.0
2085,Tenor Sax,2,4.550000000000001,21.134999999999998,10.5
2086,Radios,2,4.300000000000001,28.490000000000002,359.0
2087,Snorkel Vests,2,4.55,32.56,5.5
2088,Squeegees,2,4.5,9.265,2982.0
2089,Bike Locks,2,4.65,34.88,68.0
2090,Bibs & Burp Cloths,2,4.55,9.99,662.5
2091,Extractors,2,3.85,52.99,34.5
2092,Mustache Waxes,2,4.35,9.395,58.0
2093,Exercise Machine Attachments,2,4.6,10.49,76.0
2094,Magnetic Dress-up Dolls,2,4.8,19.095,878.5
2095,Lens Hoods,2,4.6,12.355,59.5
2096,Baby Formula,2,4.8,39.98,321.0
2097,Bolts,2,4.35,16.175,70.5
2098,External Components,2,4.25,59.489999999999995,134.5
2099,Baskets & Liners,2,4.9,26.47,352.5
2100,Head Pins,2,4.55,9.545,55.5
2101,Arthritis Gloves,2,4.3,12.0825,464.5
2102,Leak Detection Tools,2,4.2,74.51,43.5
2103,Bars & Wine Cabinets,2,4.45,142.7125,169.5
2104,Home Bar Furniture,2,4.45,142.7125,169.5
2105,Spice Graters,2,3.3,19.8425,3.5
2106,Coffee Creamers,2,4.4,19.605,1216.5
2107,Playsets & Vehicles,2,4.75,15.182500000000001,697.5
2108,Emergency Fire Starters,2,4.15,11.425,469.5
2109,Shaving Gels,2,4.6,13.19,97.5
2110,Magnifiers,2,4.15,13.969999999999999,456.5
2111,Outdoor Thermometers,2,4.5,30.3275,31.5
2112,Lighters & Matches,2,4.6,9.875,569.5
2113,Charm Bracelets,2,4.65,21.46,465.0
2114,Breather Caps,2,3.6,10.99,4.0
2115,Powder Detergent,2,4.4,55.98,85.0
2116,Bedwetting Monitors,2,3.95,76.815,16.0
2117,Butterfly Valves,2,4.0,147.4875,1.5
2118,Intercooler Parts,2,3.75,11.645,13.5
2119,Outdoor Lighting Hooks,2,4.4,12.864999999999998,223.0
2120,Chocolate Drink Mixes,2,3.75,40.365,38.0
2121,Swags,2,3.4,23.405,68.0
2122,Hearing Protection,2,4.2,19.73,994.0
2123,Shopping Cart Covers,2,4.25,44.995000000000005,32.5
2124,Pump Accessories,2,4.65,172.51000000000002,136.5
2125,Sockets & Socket Sets,2,4.75,11.1125,291.5
2126,Star Drive,2,4.75,11.1125,291.5
2127,Whey,2,4.6,61.8,2624.0
2128,Peanut Sauce,2,4.05,14.469999999999999,3.5
2129,Cuff,2,4.449999999999999,12.24,293.0
2130,Trunks,2,4.4,27.4725,15.0
2131,Line Spooling Accessories,2,4.7,34.255,273.0
2132,Pleated,2,4.0,36.52,38.5
2133,Hinges,2,4.449999999999999,31.770000000000003,241.0
2134,Paring Knives,2,4.4,29.23,194.0
2135,Liners,2,4.4,62.739999999999995,87.5
2136,Assemblies,2,4.7,34.83,4.5
2137,Oil Pumps & Parts,2,4.75,104.20500000000001,31.0
2138,Lift Tables,2,4.7,34.995000000000005,72.0
2139,Displayware,2,4.3,33.01,37.0
2140,Cutting Tool Coolants,2,4.2,104.68,4.5
2141,Mealworms,2,4.65,76.115,145.5
2142,Weight Racks,2,4.3,67.79,120.5
2143,Labeling Supplies,2,4.35,11.440000000000001,144.0
2144,Bungee Cords,2,4.7,23.47,980.0
2145,Waste Water & Sanitation,2,4.3,14.215,28.0
2146,Fittings & Parts,2,4.3,14.215,28.0
2147,Simple Syrup,2,4.7,21.729999999999997,355.0
2148,Home Brewing & Winemaking,2,4.7,30.700000000000003,4.5
2149,Plastic Tubing,2,4.6,18.49,68.0
2150,Costumes & Cosplay Apparel,2,3.85,12.142499999999998,893.0
2151,Bench Grinders,2,3.9,79.5975,258.5
2152,USB Gadgets,2,4.5,17.49,437.0
2153,Girdles,2,4.3,39.785,10.0
2154,Thermal-Magnetic Circuit Breakers,2,4.85,66.755,28.5
2155,Outdoor Rugs,2,4.55,105.49,234.0
2156,Cooling System,2,3.35,131.185,14.0
2157,Night Out & Special Occasion,2,4.8,121.795,2.5
2158,Furnace Equipment,2,4.75,42.55500000000001,2.5
2159,Body Work,2,3.7,76.905,29.5
2160,Nintendo 3DS,2,4.65,9.985,293.0
2161,Sports Bras,2,4.1,15.4925,774.5
2162,Oat Bran,2,4.3,14.41,12.0
2163,Stirring & Utensils,2,4.45,42.33,13.0
2164,AV Receivers & Amplifiers,2,4.6,549.495,14.0
2165,Display Cases,2,4.6,45.555,189.0
2166,Desk Tapes & Nameplates,2,4.7,9.96,1481.5
2167,Engine,2,4.5,15.96,1.5
2168,Directors Chairs,2,4.15,52.714999999999996,94.5
2169,Wood Carving Tools,2,4.25,32.47,23.0
2170,Fuel Tanks,2,4.1,97.4,24.5
2171,Drain Strainers,2,4.699999999999999,49.489999999999995,285.5
2172,Cupola Finials,2,4.2,58.355,5.0
2173,Cake Pop Makers,2,3.7,23.835,9.0
2174,Control Valves,2,4.5,16.939999999999998,1.5
2175,Body Paint,2,4.75,67.975,19.5
2176,Carpet Stain Precleaners,2,3.25,5.890000000000001,3.0
2177,Plant,2,4.25,26.900000000000002,4086.0
2178,Mustard,2,4.65,20.2125,181.5
2179,Hurricane Glasses,2,4.55,39.985,44.5
2180,Locking Devices,2,4.05,119.455,71.0
2181,Nursery Furniture,2,4.65,106.495,725.0
2182,Adhesive Bras,2,4.6,13.989999999999998,21.0
2183,Steering Covers,2,4.6,16.99,404.5
2184,Kava Kava,2,3.7,27.495,9.0
2185,Stators,2,3.9,92.035,16.5
2186,Sports Sunglasses,2,4.6,137.0525,525.0
2187,Pocket Knives & Folding Knives,2,4.449999999999999,24.36,456.5
2188,Breast Collars & Martingales,2,4.2,39.485,11.0
2189,Home Office Furniture,2,4.199999999999999,94.985,1299.0
2190,Home Office Desk Chairs,2,4.199999999999999,94.985,1299.0
2191,Breastplates,2,4.2,39.485,11.0
2192,Nut Crackers,2,4.5,27.99,62.0
2193,Concession & Vending Equipment,2,3.0,233.48000000000002,59.0
2194,Hands Free Flashlights & Headlamps,2,4.35,23.74,551.5
2195,Guitars,2,4.449999999999999,163.4575,565.0
2196,Waterskiing & Towsports,2,3.65,28.330000000000002,24.0
2197,Oscilloscope Probes,2,4.8,17.34,3.0
2198,Thickness,2,4.8,78.615,36.5
